Nazwa pliku;Oczekiwana wiadomość;Odczytana wiadomość;Ocena
4896-v1.png;4896;4896;Poprawna
4896-v2.png;4896;4896;Poprawna
4896-v3.png;4896;4896;Poprawna
4896-v4.png;4896;4896;Poprawna
4897-v1.png;4897;4897;Poprawna
4897-v2.png;4897;4897;Poprawna
4897-v3.png;4897;4897;Poprawna
4897-v4.png;4897;4897;Poprawna
4898-v1.png;4898;4898;Poprawna
4898-v2.png;4898;4898;Poprawna
4898-v3.png;4898;4898;Poprawna
4898-v4.png;4898;4898;Poprawna
4901-v1.png;4901;4901;Poprawna
4901-v2.png;4901;4901;Poprawna
4901-v3.png;4901;4901;Poprawna
4901-v4.png;4901;4901;Poprawna
4902-v1.png;4902;4902;Poprawna
4902-v2.png;4902;4902;Poprawna
4902-v3.png;4902;4902;Poprawna
4902-v4.png;4902;4902;Poprawna
4903-v1.png;4903;4903;Poprawna
4903-v2.png;4903;4903;Poprawna
4903-v3.png;4903;4903;Poprawna
4903-v4.png;4903;4903;Poprawna
4904-v1.png;4904;4904;Poprawna
4904-v2.png;4904;4904;Poprawna
4904-v3.png;4904;4904;Poprawna
4904-v4.png;4904;4904;Poprawna
4907-v1.png;4907;4907;Poprawna
4907-v2.png;4907;4907;Poprawna
4907-v3.png;4907;4907;Poprawna
4907-v4.png;4907;4907;Poprawna
4908-v1.png;4908;4908;Poprawna
4908-v2.png;4908;4908;Poprawna
4908-v3.png;4908;4908;Poprawna
4908-v4.png;4908;4908;Poprawna
4911-v1.png;4911;4911;Poprawna
4911-v2.png;4911;4911;Poprawna
4911-v3.png;4911;4911;Poprawna
4911-v4.png;4911;4911;Poprawna
4924-v1.png;4924;4924;Poprawna
4924-v2.png;4924;4924;Poprawna
4924-v3.png;4924;4924;Poprawna
4924-v4.png;4924;4924;Poprawna
4925-v1.png;4925;4925;Poprawna
4925-v2.png;4925;4925;Poprawna
4925-v3.png;4925;4925;Poprawna
4925-v4.png;4925;4925;Poprawna
4930-v1.png;4930;4930;Poprawna
4930-v2.png;4930;4930;Poprawna
4930-v3.png;4930;4930;Poprawna
4930-v4.png;4930;4930;Poprawna
4936-v1.png;4936;4936;Poprawna
4936-v2.png;4936;4936;Poprawna
4936-v3.png;4936;4936;Poprawna
4936-v4.png;4936;4936;Poprawna
4937-v1.png;4937;4937;Poprawna
4937-v2.png;4937;4937;Poprawna
4937-v3.png;4937;4937;Poprawna
4937-v4.png;4937;4937;Poprawna
4941-v1.png;4941;4941;Poprawna
4941-v2.png;4941;4941;Poprawna
4941-v3.png;4941;4941;Poprawna
4941-v4.png;4941;4941;Poprawna
4942-v1.png;4942;4942;Poprawna
4942-v2.png;4942;4942;Poprawna
4942-v3.png;4942;4942;Poprawna
4942-v4.png;4942;4942;Poprawna
4949-v1.png;4949;4949;Poprawna
4949-v2.png;4949;4949;Poprawna
4949-v3.png;4949;4949;Poprawna
4949-v4.png;4949;4949;Poprawna
4955-v1.png;4955;4955;Poprawna
4955-v2.png;4955;4955;Poprawna
4955-v3.png;4955;4955;Poprawna
4955-v4.png;4955;4955;Poprawna
4962-v1.png;4962;4962;Poprawna
4962-v2.png;4962;4962;Poprawna
4962-v3.png;4962;4962;Poprawna
4962-v4.png;4962;4962;Poprawna
4965-v1.png;4965;4965;Poprawna
4965-v2.png;4965;4965;Poprawna
4965-v3.png;4965;4965;Poprawna
4965-v4.png;4965;4965;Poprawna
4970-v1.png;4970;4970;Poprawna
4970-v2.png;4970;4970;Poprawna
4970-v3.png;4970;4970;Poprawna
4970-v4.png;4970;4970;Poprawna
4971-v1.png;4971;4971;Poprawna
4971-v2.png;4971;4971;Poprawna
4971-v3.png;4971;4971;Poprawna
4971-v4.png;4971;4971;Poprawna
4973-v1.png;4973;4973;Poprawna
4973-v2.png;4973;4973;Poprawna
4973-v3.png;4973;4973;Poprawna
4973-v4.png;4973;4973;Poprawna
4974-v1.png;4974;4974;Poprawna
4974-v2.png;4974;4974;Poprawna
4974-v3.png;4974;4974;Poprawna
4974-v4.png;4974;4974;Poprawna
4975-v1.png;4975;4975;Poprawna
4975-v2.png;4975;4975;Poprawna
4975-v3.png;4975;4975;Poprawna
4975-v4.png;4975;4975;Poprawna
4978-v1.png;4978;4978;Poprawna
4978-v2.png;4978;4978;Poprawna
4978-v3.png;4978;4978;Poprawna
4978-v4.png;4978;4978;Poprawna
4987-v1.png;4987;4987;Poprawna
4987-v2.png;4987;4987;Poprawna
4987-v3.png;4987;4987;Poprawna
4987-v4.png;4987;4987;Poprawna
4988-v1.png;4988;4988;Poprawna
4988-v2.png;4988;4988;Poprawna
4988-v3.png;4988;4988;Poprawna
4988-v4.png;4988;4988;Poprawna
4989-v1.png;4989;4989;Poprawna
4989-v2.png;4989;4989;Poprawna
4989-v3.png;4989;4989;Poprawna
4989-v4.png;4989;4989;Poprawna
4991-v1.png;4991;4991;Poprawna
4991-v2.png;4991;4991;Poprawna
4991-v3.png;4991;4991;Poprawna
4991-v4.png;4991;4991;Poprawna
4994-v1.png;4994;4994;Poprawna
4994-v2.png;4994;4994;Poprawna
4994-v3.png;4994;4994;Poprawna
4994-v4.png;4994;4994;Poprawna
4995-v1.png;4995;4995;Poprawna
4995-v2.png;4995;4995;Poprawna
4995-v3.png;4995;4995;Poprawna
4995-v4.png;4995;4995;Poprawna
5000-v1.png;5000;5000;Poprawna
5000-v2.png;5000;5000;Poprawna
5000-v3.png;5000;5000;Poprawna
5000-v4.png;5000;5000;Poprawna
5004-v1.png;5004;5004;Poprawna
5004-v2.png;5004;5004;Poprawna
5004-v3.png;5004;5004;Poprawna
5004-v4.png;5004;5004;Poprawna
5007-v1.png;5007;5007;Poprawna
5007-v2.png;5007;5007;Poprawna
5007-v3.png;5007;5007;Poprawna
5007-v4.png;5007;5007;Poprawna
5010-v1.png;5010;5010;Poprawna
5010-v2.png;5010;5010;Poprawna
5010-v3.png;5010;5010;Poprawna
5010-v4.png;5010;5010;Poprawna
5012-v1.png;5012;5012;Poprawna
5012-v2.png;5012;5012;Poprawna
5012-v3.png;5012;5012;Poprawna
5012-v4.png;5012;5012;Poprawna
5014-v1.png;5014;5014;Poprawna
5014-v2.png;5014;5014;Poprawna
5014-v3.png;5014;5014;Poprawna
5014-v4.png;5014;5014;Poprawna
5015-v1.png;5015;5015;Poprawna
5015-v2.png;5015;5015;Poprawna
5015-v3.png;5015;5015;Poprawna
5015-v4.png;5015;5015;Poprawna
5020-v1.png;5020;5020;Poprawna
5020-v2.png;5020;5020;Poprawna
5020-v3.png;5020;5020;Poprawna
5020-v4.png;5020;5020;Poprawna
5024-v1.png;5024;5024;Poprawna
5024-v2.png;5024;5024;Poprawna
5024-v3.png;5024;5024;Poprawna
5024-v4.png;5024;5024;Poprawna
5029-v1.png;5029;5029;Poprawna
5029-v2.png;5029;5029;Poprawna
5029-v3.png;5029;5029;Poprawna
5029-v4.png;5029;5029;Poprawna
5032-v1.png;5032;5032;Poprawna
5032-v2.png;5032;5032;Poprawna
5032-v3.png;5032;5032;Poprawna
5032-v4.png;5032;5032;Poprawna
5033-v1.png;5033;5033;Poprawna
5033-v2.png;5033;5033;Poprawna
5033-v3.png;5033;5033;Poprawna
5033-v4.png;5033;5033;Poprawna
5034-v1.png;5034;5034;Poprawna
5034-v2.png;5034;5034;Poprawna
5034-v3.png;5034;5034;Poprawna
5034-v4.png;5034;5034;Poprawna
5036-v1.png;5036;5036;Poprawna
5036-v2.png;5036;5036;Poprawna
5036-v3.png;5036;5036;Poprawna
5036-v4.png;5036;5036;Poprawna
5039-v1.png;5039;5039;Poprawna
5039-v2.png;5039;5039;Poprawna
5039-v3.png;5039;5039;Poprawna
5039-v4.png;5039;5039;Poprawna
5041-v1.png;5041;5041;Poprawna
5041-v2.png;5041;5041;Poprawna
5041-v3.png;5041;5041;Poprawna
5041-v4.png;5041;5041;Poprawna
5042-v1.png;5042;5042;Poprawna
5042-v2.png;5042;5042;Poprawna
5042-v3.png;5042;5042;Poprawna
5042-v4.png;5042;5042;Poprawna
5059-v1.png;5059;5059;Poprawna
5059-v2.png;5059;5059;Poprawna
5059-v3.png;5059;5059;Poprawna
5059-v4.png;5059;5059;Poprawna
5063-v1.png;5063;5063;Poprawna
5063-v2.png;5063;5063;Poprawna
5063-v3.png;5063;5063;Poprawna
5063-v4.png;5063;5063;Poprawna
5068-v1.png;5068;5068;Poprawna
5068-v2.png;5068;5068;Poprawna
5068-v3.png;5068;5068;Poprawna
5068-v4.png;5068;5068;Poprawna
5069-v1.png;5069;5069;Poprawna
5069-v2.png;5069;5069;Poprawna
5069-v3.png;5069;5069;Poprawna
5069-v4.png;5069;5069;Poprawna
5074-v1.png;5074;5074;Poprawna
5074-v2.png;5074;5074;Poprawna
5074-v3.png;5074;5074;Poprawna
5074-v4.png;5074;5074;Poprawna
5089-v1.png;5089;5089;Poprawna
5089-v2.png;5089;5089;Poprawna
5089-v3.png;5089;5089;Poprawna
5089-v4.png;5089;5089;Poprawna
5091-v1.png;5091;5091;Poprawna
5091-v2.png;5091;5091;Poprawna
5091-v3.png;5091;5091;Poprawna
5091-v4.png;5091;5091;Poprawna
5092-v1.png;5092;5092;Poprawna
5092-v2.png;5092;5092;Poprawna
5092-v3.png;5092;5092;Poprawna
5092-v4.png;5092;5092;Poprawna
5098-v1.png;5098;5098;Poprawna
5098-v2.png;5098;5098;Poprawna
5098-v3.png;5098;5098;Poprawna
5098-v4.png;5098;5098;Poprawna
5099-v1.png;5099;5099;Poprawna
5099-v2.png;5099;5099;Poprawna
5099-v3.png;5099;5099;Poprawna
5099-v4.png;5099;5099;Poprawna
5100-v1.png;5100;5100;Poprawna
5100-v2.png;5100;5100;Poprawna
5100-v3.png;5100;5100;Poprawna
5100-v4.png;5100;5100;Poprawna
5109-v1.png;5109;5109;Poprawna
5109-v2.png;5109;5109;Poprawna
5109-v3.png;5109;5109;Poprawna
5109-v4.png;5109;5109;Poprawna
5111-v1.png;5111;5111;Poprawna
5111-v2.png;5111;5111;Poprawna
5111-v3.png;5111;5111;Poprawna
5111-v4.png;5111;5111;Poprawna
5118-v1.png;5118;5118;Poprawna
5118-v2.png;5118;5118;Poprawna
5118-v3.png;5118;5118;Poprawna
5118-v4.png;5118;5118;Poprawna
5125-v1.png;5125;5125;Poprawna
5125-v2.png;5125;5125;Poprawna
5125-v3.png;5125;5125;Poprawna
5125-v4.png;5125;5125;Poprawna
5131-v1.png;5131;5131;Poprawna
5131-v2.png;5131;5131;Poprawna
5131-v3.png;5131;5131;Poprawna
5131-v4.png;5131;5131;Poprawna
5135-v1.png;5135;5135;Poprawna
5135-v2.png;5135;5135;Poprawna
5135-v3.png;5135;5135;Poprawna
5135-v4.png;5135;5135;Poprawna
5137-v1.png;5137;5137;Poprawna
5137-v2.png;5137;5137;Poprawna
5137-v3.png;5137;5137;Poprawna
5137-v4.png;5137;5137;Poprawna
5139-v1.png;5139;5139;Poprawna
5139-v2.png;5139;5139;Poprawna
5139-v3.png;5139;5139;Poprawna
5139-v4.png;5139;5139;Poprawna
5140-v1.png;5140;5140;Poprawna
5140-v2.png;5140;5140;Poprawna
5140-v3.png;5140;5140;Poprawna
5140-v4.png;5140;5140;Poprawna
5141-v1.png;5141;5141;Poprawna
5141-v2.png;5141;5141;Poprawna
5141-v3.png;5141;5141;Poprawna
5141-v4.png;5141;5141;Poprawna
5143-v1.png;5143;5143;Poprawna
5143-v2.png;5143;5143;Poprawna
5143-v3.png;5143;5143;Poprawna
5143-v4.png;5143;5143;Poprawna
5155-v1.png;5155;5155;Poprawna
5155-v2.png;5155;5155;Poprawna
5155-v3.png;5155;5155;Poprawna
5155-v4.png;5155;5155;Poprawna
5159-v1.png;5159;5159;Poprawna
5159-v2.png;5159;5159;Poprawna
5159-v3.png;5159;5159;Poprawna
5159-v4.png;5159;5159;Poprawna
5163-v1.png;5163;5163;Poprawna
5163-v2.png;5163;5163;Poprawna
5163-v3.png;5163;5163;Poprawna
5163-v4.png;5163;5163;Poprawna
5165-v1.png;5165;5165;Poprawna
5165-v2.png;5165;5165;Poprawna
5165-v3.png;5165;5165;Poprawna
5165-v4.png;5165;5165;Poprawna
5169-v1.png;5169;5169;Poprawna
5169-v2.png;5169;5169;Poprawna
5169-v3.png;5169;5169;Poprawna
5169-v4.png;5169;5169;Poprawna
5174-v1.png;5174;5174;Poprawna
5174-v2.png;5174;5174;Poprawna
5174-v3.png;5174;5174;Poprawna
5174-v4.png;5174;5174;Poprawna
5179-v1.png;5179;5179;Poprawna
5179-v2.png;5179;5179;Poprawna
5179-v3.png;5179;5179;Poprawna
5179-v4.png;5179;5179;Poprawna
5180-v1.png;5180;5180;Poprawna
5180-v2.png;5180;5180;Poprawna
5180-v3.png;5180;5180;Poprawna
5180-v4.png;5180;5180;Poprawna
5182-v1.png;5182;5182;Poprawna
5182-v2.png;5182;5182;Poprawna
5182-v3.png;5182;5182;Poprawna
5182-v4.png;5182;5182;Poprawna
5188-v1.png;5188;5188;Poprawna
5188-v2.png;5188;5188;Poprawna
5188-v3.png;5188;5188;Poprawna
5188-v4.png;5188;5188;Poprawna
5194-v1.png;5194;5194;Poprawna
5194-v2.png;5194;5194;Poprawna
5194-v3.png;5194;5194;Poprawna
5194-v4.png;5194;5194;Poprawna
5197-v1.png;5197;5197;Poprawna
5197-v2.png;5197;5197;Poprawna
5197-v3.png;5197;5197;Poprawna
5197-v4.png;5197;5197;Poprawna
5199-v1.png;5199;5199;Poprawna
5199-v2.png;5199;5199;Poprawna
5199-v3.png;5199;5199;Poprawna
5199-v4.png;5199;5199;Poprawna
5204-v1.png;5204;5204;Poprawna
5204-v2.png;5204;5204;Poprawna
5204-v3.png;5204;5204;Poprawna
5204-v4.png;5204;5204;Poprawna
5208-v1.png;5208;5208;Poprawna
5208-v2.png;5208;5208;Poprawna
5208-v3.png;5208;5208;Poprawna
5208-v4.png;5208;5208;Poprawna
5209-v1.png;5209;5209;Poprawna
5209-v2.png;5209;5209;Poprawna
5209-v3.png;5209;5209;Poprawna
5209-v4.png;5209;5209;Poprawna
5212-v1.png;5212;5212;Poprawna
5212-v2.png;5212;5212;Poprawna
5212-v3.png;5212;5212;Poprawna
5212-v4.png;5212;5212;Poprawna
5213-v1.png;5213;5213;Poprawna
5213-v2.png;5213;5213;Poprawna
5213-v3.png;5213;5213;Poprawna
5213-v4.png;5213;5213;Poprawna
5214-v1.png;5214;5214;Poprawna
5214-v2.png;5214;5214;Poprawna
5214-v3.png;5214;5214;Poprawna
5214-v4.png;5214;5214;Poprawna
5215-v1.png;5215;5215;Poprawna
5215-v2.png;5215;5215;Poprawna
5215-v3.png;5215;5215;Poprawna
5215-v4.png;5215;5215;Poprawna
5217-v1.png;5217;5217;Poprawna
5217-v2.png;5217;5217;Poprawna
5217-v3.png;5217;5217;Poprawna
5217-v4.png;5217;5217;Poprawna
5221-v1.png;5221;5221;Poprawna
5221-v2.png;5221;5221;Poprawna
5221-v3.png;5221;5221;Poprawna
5221-v4.png;5221;5221;Poprawna
5222-v1.png;5222;5222;Poprawna
5222-v2.png;5222;5222;Poprawna
5222-v3.png;5222;5222;Poprawna
5222-v4.png;5222;5222;Poprawna
5224-v1.png;5224;5224;Poprawna
5224-v2.png;5224;5224;Poprawna
5224-v3.png;5224;5224;Poprawna
5224-v4.png;5224;5224;Poprawna
5226-v1.png;5226;5226;Poprawna
5226-v2.png;5226;5226;Poprawna
5226-v3.png;5226;5226;Poprawna
5226-v4.png;5226;5226;Poprawna
5232-v1.png;5232;5232;Poprawna
5232-v2.png;5232;5232;Poprawna
5232-v3.png;5232;5232;Poprawna
5232-v4.png;5232;5232;Poprawna
5236-v1.png;5236;5236;Poprawna
5236-v2.png;5236;5236;Poprawna
5236-v3.png;5236;5236;Poprawna
5236-v4.png;5236;5236;Poprawna
5238-v1.png;5238;5238;Poprawna
5238-v2.png;5238;5238;Poprawna
5238-v3.png;5238;5238;Poprawna
5238-v4.png;5238;5238;Poprawna
5245-v1.png;5245;5245;Poprawna
5245-v2.png;5245;5245;Poprawna
5245-v3.png;5245;5245;Poprawna
5245-v4.png;5245;5245;Poprawna
5246-v1.png;5246;5246;Poprawna
5246-v2.png;5246;5246;Poprawna
5246-v3.png;5246;5246;Poprawna
5246-v4.png;5246;5246;Poprawna
5247-v1.png;5247;5247;Poprawna
5247-v2.png;5247;5247;Poprawna
5247-v3.png;5247;5247;Poprawna
5247-v4.png;5247;5247;Poprawna
5249-v1.png;5249;5249;Poprawna
5249-v2.png;5249;5249;Poprawna
5249-v3.png;5249;5249;Poprawna
5249-v4.png;5249;5249;Poprawna
5250-v1.png;5250;5250;Poprawna
5250-v2.png;5250;5250;Poprawna
5250-v3.png;5250;5250;Poprawna
5250-v4.png;5250;5250;Poprawna
5264-v1.png;5264;5264;Poprawna
5264-v2.png;5264;5264;Poprawna
5264-v3.png;5264;5264;Poprawna
5264-v4.png;5264;5264;Poprawna
5265-v1.png;5265;5265;Poprawna
5265-v2.png;5265;5265;Poprawna
5265-v3.png;5265;5265;Poprawna
5265-v4.png;5265;5265;Poprawna
5271-v1.png;5271;5271;Poprawna
5271-v2.png;5271;5271;Poprawna
5271-v3.png;5271;5271;Poprawna
5271-v4.png;5271;5271;Poprawna
5274-v1.png;5274;5274;Poprawna
5274-v2.png;5274;5274;Poprawna
5274-v3.png;5274;5274;Poprawna
5274-v4.png;5274;5274;Poprawna
5277-v1.png;5277;5277;Poprawna
5277-v2.png;5277;5277;Poprawna
5277-v3.png;5277;5277;Poprawna
5277-v4.png;5277;5277;Poprawna
5285-v1.png;5285;5285;Poprawna
5285-v2.png;5285;5285;Poprawna
5285-v3.png;5285;5285;Poprawna
5285-v4.png;5285;5285;Poprawna
5286-v1.png;5286;5286;Poprawna
5286-v2.png;5286;5286;Poprawna
5286-v3.png;5286;5286;Poprawna
5286-v4.png;5286;5286;Poprawna
5288-v1.png;5288;5288;Poprawna
5288-v2.png;5288;5288;Poprawna
5288-v3.png;5288;5288;Poprawna
5288-v4.png;5288;5288;Poprawna
5289-v1.png;5289;5289;Poprawna
5289-v2.png;5289;5289;Poprawna
5289-v3.png;5289;5289;Poprawna
5289-v4.png;5289;5289;Poprawna
5292-v1.png;5292;5292;Poprawna
5292-v2.png;5292;5292;Poprawna
5292-v3.png;5292;5292;Poprawna
5292-v4.png;5292;5292;Poprawna
5294-v1.png;5294;5294;Poprawna
5294-v2.png;5294;5294;Poprawna
5294-v3.png;5294;5294;Poprawna
5294-v4.png;5294;5294;Poprawna
5297-v1.png;5297;5297;Poprawna
5297-v2.png;5297;5297;Poprawna
5297-v3.png;5297;5297;Poprawna
5297-v4.png;5297;5297;Poprawna
5301-v1.png;5301;5301;Poprawna
5301-v2.png;5301;5301;Poprawna
5301-v3.png;5301;5301;Poprawna
5301-v4.png;5301;5301;Poprawna
5303-v1.png;5303;5303;Poprawna
5303-v2.png;5303;5303;Poprawna
5303-v3.png;5303;5303;Poprawna
5303-v4.png;5303;5303;Poprawna
5311-v1.png;5311;5311;Poprawna
5311-v2.png;5311;5311;Poprawna
5311-v3.png;5311;5311;Poprawna
5311-v4.png;5311;5311;Poprawna
5317-v1.png;5317;5317;Poprawna
5317-v2.png;5317;5317;Poprawna
5317-v3.png;5317;5317;Poprawna
5317-v4.png;5317;5317;Poprawna
5318-v1.png;5318;5318;Poprawna
5318-v2.png;5318;5318;Poprawna
5318-v3.png;5318;5318;Poprawna
5318-v4.png;5318;5318;Poprawna
5323-v1.png;5323;5323;Poprawna
5323-v2.png;5323;5323;Poprawna
5323-v3.png;5323;5323;Poprawna
5323-v4.png;5323;5323;Poprawna
5324-v1.png;5324;5324;Poprawna
5324-v2.png;5324;5324;Poprawna
5324-v3.png;5324;5324;Poprawna
5324-v4.png;5324;5324;Poprawna
5329-v1.png;5329;5329;Poprawna
5329-v2.png;5329;5329;Poprawna
5329-v3.png;5329;5329;Poprawna
5329-v4.png;5329;5329;Poprawna
5330-v1.png;5330;5330;Poprawna
5330-v2.png;5330;5330;Poprawna
5330-v3.png;5330;5330;Poprawna
5330-v4.png;5330;5330;Poprawna
5332-v1.png;5332;5332;Poprawna
5332-v2.png;5332;5332;Poprawna
5332-v3.png;5332;5332;Poprawna
5332-v4.png;5332;5332;Poprawna
5336-v1.png;5336;5336;Poprawna
5336-v2.png;5336;5336;Poprawna
5336-v3.png;5336;5336;Poprawna
5336-v4.png;5336;5336;Poprawna
5343-v1.png;5343;5343;Poprawna
5343-v2.png;5343;5343;Poprawna
5343-v3.png;5343;5343;Poprawna
5343-v4.png;5343;5343;Poprawna
5345-v1.png;5345;5345;Poprawna
5345-v2.png;5345;5345;Poprawna
5345-v3.png;5345;5345;Poprawna
5345-v4.png;5345;5345;Poprawna
5347-v1.png;5347;5347;Poprawna
5347-v2.png;5347;5347;Poprawna
5347-v3.png;5347;5347;Poprawna
5347-v4.png;5347;5347;Poprawna
5349-v1.png;5349;5349;Poprawna
5349-v2.png;5349;5349;Poprawna
5349-v3.png;5349;5349;Poprawna
5349-v4.png;5349;5349;Poprawna
5351-v1.png;5351;5351;Poprawna
5351-v2.png;5351;5351;Poprawna
5351-v3.png;5351;5351;Poprawna
5351-v4.png;5351;5351;Poprawna
5353-v1.png;5353;5353;Poprawna
5353-v2.png;5353;5353;Poprawna
5353-v3.png;5353;5353;Poprawna
5353-v4.png;5353;5353;Poprawna
5372-v1.png;5372;5372;Poprawna
5372-v2.png;5372;5372;Poprawna
5372-v3.png;5372;5372;Poprawna
5372-v4.png;5372;5372;Poprawna
5381-v1.png;5381;5381;Poprawna
5381-v2.png;5381;5381;Poprawna
5381-v3.png;5381;5381;Poprawna
5381-v4.png;5381;5381;Poprawna
5382-v1.png;5382;5382;Poprawna
5382-v2.png;5382;5382;Poprawna
5382-v3.png;5382;5382;Poprawna
5382-v4.png;5382;5382;Poprawna
5395-v1.png;5395;5395;Poprawna
5395-v2.png;5395;5395;Poprawna
5395-v3.png;5395;5395;Poprawna
5395-v4.png;5395;5395;Poprawna
5396-v1.png;5396;5396;Poprawna
5396-v2.png;5396;5396;Poprawna
5396-v3.png;5396;5396;Poprawna
5396-v4.png;5396;5396;Poprawna
5399-v1.png;5399;5399;Poprawna
5399-v2.png;5399;5399;Poprawna
5399-v3.png;5399;5399;Poprawna
5399-v4.png;5399;5399;Poprawna
5400-v1.png;5400;5400;Poprawna
5400-v2.png;5400;5400;Poprawna
5400-v3.png;5400;5400;Poprawna
5400-v4.png;5400;5400;Poprawna
5401-v1.png;5401;5401;Poprawna
5401-v2.png;5401;5401;Poprawna
5401-v3.png;5401;5401;Poprawna
5401-v4.png;5401;5401;Poprawna
5403-v1.png;5403;5403;Poprawna
5403-v2.png;5403;5403;Poprawna
5403-v3.png;5403;5403;Poprawna
5403-v4.png;5403;5403;Poprawna
5404-v1.png;5404;5404;Poprawna
5404-v2.png;5404;5404;Poprawna
5404-v3.png;5404;5404;Poprawna
5404-v4.png;5404;5404;Poprawna
5409-v1.png;5409;5409;Poprawna
5409-v2.png;5409;5409;Poprawna
5409-v3.png;5409;5409;Poprawna
5409-v4.png;5409;5409;Poprawna
5410-v1.png;5410;5410;Poprawna
5410-v2.png;5410;5410;Poprawna
5410-v3.png;5410;5410;Poprawna
5410-v4.png;5410;5410;Poprawna
5411-v1.png;5411;5411;Poprawna
5411-v2.png;5411;5411;Poprawna
5411-v3.png;5411;5411;Poprawna
5411-v4.png;5411;5411;Poprawna
5419-v1.png;5419;5419;Poprawna
5419-v2.png;5419;5419;Poprawna
5419-v3.png;5419;5419;Poprawna
5419-v4.png;5419;5419;Poprawna
5426-v1.png;5426;5426;Poprawna
5426-v2.png;5426;5426;Poprawna
5426-v3.png;5426;5426;Poprawna
5426-v4.png;5426;5426;Poprawna
5427-v1.png;5427;5427;Poprawna
5427-v2.png;5427;5427;Poprawna
5427-v3.png;5427;5427;Poprawna
5427-v4.png;5427;5427;Poprawna
5428-v1.png;5428;5428;Poprawna
5428-v2.png;5428;5428;Poprawna
5428-v3.png;5428;5428;Poprawna
5428-v4.png;5428;5428;Poprawna
5435-v1.png;5435;5435;Poprawna
5435-v2.png;5435;5435;Poprawna
5435-v3.png;5435;5435;Poprawna
5435-v4.png;5435;5435;Poprawna
5440-v1.png;5440;5440;Poprawna
5440-v2.png;5440;5440;Poprawna
5440-v3.png;5440;5440;Poprawna
5440-v4.png;5440;5440;Poprawna
5446-v1.png;5446;5446;Poprawna
5446-v2.png;5446;5446;Poprawna
5446-v3.png;5446;5446;Poprawna
5446-v4.png;5446;5446;Poprawna
5447-v1.png;5447;5447;Poprawna
5447-v2.png;5447;5447;Poprawna
5447-v3.png;5447;5447;Poprawna
5447-v4.png;5447;5447;Poprawna
5453-v1.png;5453;5453;Poprawna
5453-v2.png;5453;5453;Poprawna
5453-v3.png;5453;5453;Poprawna
5453-v4.png;5453;5453;Poprawna
5455-v1.png;5455;5455;Poprawna
5455-v2.png;5455;5455;Poprawna
5455-v3.png;5455;5455;Poprawna
5455-v4.png;5455;5455;Poprawna
5456-v1.png;5456;5456;Poprawna
5456-v2.png;5456;5456;Poprawna
5456-v3.png;5456;5456;Poprawna
5456-v4.png;5456;5456;Poprawna
5457-v1.png;5457;5457;Poprawna
5457-v2.png;5457;5457;Poprawna
5457-v3.png;5457;5457;Poprawna
5457-v4.png;5457;5457;Poprawna
5464-v1.png;5464;5464;Poprawna
5464-v2.png;5464;5464;Poprawna
5464-v3.png;5464;5464;Poprawna
5464-v4.png;5464;5464;Poprawna
5465-v1.png;5465;5465;Poprawna
5465-v2.png;5465;5465;Poprawna
5465-v3.png;5465;5465;Poprawna
5465-v4.png;5465;5465;Poprawna
5472-v1.png;5472;5472;Poprawna
5472-v2.png;5472;5472;Poprawna
5472-v3.png;5472;5472;Poprawna
5472-v4.png;5472;5472;Poprawna
5475-v1.png;5475;5475;Poprawna
5475-v2.png;5475;5475;Poprawna
5475-v3.png;5475;5475;Poprawna
5475-v4.png;5475;5475;Poprawna
5477-v1.png;5477;5477;Poprawna
5477-v2.png;5477;5477;Poprawna
5477-v3.png;5477;5477;Poprawna
5477-v4.png;5477;5477;Poprawna
5480-v1.png;5480;5480;Poprawna
5480-v2.png;5480;5480;Poprawna
5480-v3.png;5480;5480;Poprawna
5480-v4.png;5480;5480;Poprawna
5481-v1.png;5481;5481;Poprawna
5481-v2.png;5481;5481;Poprawna
5481-v3.png;5481;5481;Poprawna
5481-v4.png;5481;5481;Poprawna
5483-v1.png;5483;5483;Poprawna
5483-v2.png;5483;5483;Poprawna
5483-v3.png;5483;5483;Poprawna
5483-v4.png;5483;5483;Poprawna
5485-v1.png;5485;5485;Poprawna
5485-v2.png;5485;5485;Poprawna
5485-v3.png;5485;5485;Poprawna
5485-v4.png;5485;5485;Poprawna
5504-v1.png;5504;5504;Poprawna
5504-v2.png;5504;5504;Poprawna
5504-v3.png;5504;5504;Poprawna
5504-v4.png;5504;5504;Poprawna
5509-v1.png;5509;5509;Poprawna
5509-v2.png;5509;5509;Poprawna
5509-v3.png;5509;5509;Poprawna
5509-v4.png;5509;5509;Poprawna
5510-v1.png;5510;5510;Poprawna
5510-v2.png;5510;5510;Poprawna
5510-v3.png;5510;5510;Poprawna
5510-v4.png;5510;5510;Poprawna
5512-v1.png;5512;5512;Poprawna
5512-v2.png;5512;5512;Poprawna
5512-v3.png;5512;5512;Poprawna
5512-v4.png;5512;5512;Poprawna
5513-v1.png;5513;5513;Poprawna
5513-v2.png;5513;5513;Poprawna
5513-v3.png;5513;5513;Poprawna
5513-v4.png;5513;5513;Poprawna
5515-v1.png;5515;5515;Poprawna
5515-v2.png;5515;5515;Poprawna
5515-v3.png;5515;5515;Poprawna
5515-v4.png;5515;5515;Poprawna
5516-v1.png;5516;5516;Poprawna
5516-v2.png;5516;5516;Poprawna
